公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,山东大学（青岛）公共（创新）实验教学中心智能制造与机器人虚拟仿真采购项目成交公告,,HYHAQD2019-0451,智能制造与机器人虚拟仿真,390000.0,山东大学,学校,李**-0532-58630095,海逸恒安项目管理有限公司,安**-0532-85761207,山东振强国际贸易有限公司,,390000.0,2019-11-13,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/328146011/b2
中标,中标结果,山东畜牧兽医职业学院物流VR虚拟仿真实训室建设项目A包竞争性磋商公告,,SDGP370000201902006509,"VR虚拟仿真实训室建设项目,机房建设及相关设备",0.0,山东省畜牧兽医职业学院,学校,,山东世纪华都工程咨询有限公司,,,,,2019-11-12,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/202913009/b2
中标,中标结果,烟台大学虚拟仿真及图书馆设备项目中标公告,,SDGP370000201902006068,"梁弯曲实验虚拟仿真项目,焊接工业机器人虚拟仿真实验项目,虚拟仿真教学系统VRAR项目,虚拟仿真及图书馆设备项目",0.0,烟台大学,学校,采购人-0535-6902287,山东盛和招标代理有限公司,陈*-0532-67737979,"北京欧倍尔软件技术开发有限公司
烟台胜信数字科技股份有限公司
烟台万通电脑有限公司",,"199000.0
835600.0
826800.0",2019-11-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/284771915/b2
中标,中标结果,潍坊医学院思政课虚拟仿真实践教学中心设备购置项目成交公告,,SDSHZB2019-620,虚拟仿真实践教学中心设备,594560.0,潍坊医学院,学校,尹**-0536-8462349,山东盛和招标代理有限公司,韩*-0536-8906158,山东翰霖教育科技有限公司,,594560.0,2019-11-11,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/328237134/b2
中标,中标结果,【山东省本级】青岛大学针织电脑横机全成型织造虚拟仿真实验教学项目竞争性磋商公告,,SDGP370000201902006534,"针织电脑横机全成型织造虚拟仿真实验教学项目,针织电脑横机全成型织造虚拟仿真实验教学系统",0.0,青岛大学,学校,,山东盛和招标代理有限公司,,,,,2019-11-10,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/216144434/b2
中标,合同,山东财经大学金融学院虚拟仿真课程项目采购合同公示,,SDGP370000201902005959,虚拟仿真课程项目,369600.0,山东财经大学,学校,采购人-81791992,山东省鲁成招标有限公司,王*-0531-83191808,深圳智盛信息技术股份有限公司,中标人-18576659988,369600.0,2019-11-09,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284909150/b2
中标,合同,山东财经大学经济学院虚拟仿真实训软件采购合同公示,,SDGP370000201902005507,虚拟仿真实训软件,198800.0,山东财经大学,学校,采购人-81791992,山东省鲁成招标有限公司,王*-0531-83191808,北京微点智育软件有限公司,朱**-18618347261,198800.0,2019-11-09,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284908136/b2
中标,合同,山东财经大学山东财经大学教学软件升级项目单一来源采购-虚拟仿真综合实训平台软件升级项目采购采购合同公示,,SDGP370000201902005944,"虚拟仿真综合实训平台软件升级项目,教学软件升级项目",229000.0,山东财经大学,学校,采购人-81791992,山东盛和招标代理有限公司,李**-0531-61387888,北京方宇博业科技有限公司,巩**-15910606649,229000.0,2019-11-09,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284908250/b2
中标,中标结果,新能源专业微电网实验室建设--分布式实时虚拟仿真系...,,WHHGD2019-008,分布式实时虚拟仿真系统,492000.0,哈尔滨工业大学,学校,侯**-17862722835,山东省鲁成招标有限公司,邵**-0631-5273175,京电环能（北京）科技有限公司,中标人-010-62440671,492000.0,2019-11-08,山东,威海,,,,https://www.zhiliaobiaoxun.com/content/327406293/b2
中标,中标结果,山东农业工程学院配电网自动化、农机类虚拟仿真软件及评选视频采购项目中标公告,,SDGP370000201902006190,"虚拟仿真软件,视频,教学平台,配电网自动化",0.0,山东农业工程学院,学校,采购人-88912136,山东三木招标有限公司,芦*-0531-82976333,"北京象新力科技有限公司
杭州浙大旭日科技开发有限公司
山东远界文化传播有限公司",,"318600.0
229900.0
49000.0",2019-11-08,山东,,,,,https://www.zhiliaobiaoxun.com/content/284771905/b2
中标,中标结果,山东大学（青岛）公共（创新）实验教学中心智能制造与机器人虚拟仿真采购项目单一来源公告,,HYHAQD2019-0451,智能制造与机器人虚拟仿真,399600.0,山东大学,学校,李**-0532-58630095,海逸恒安项目管理有限公司,安**-0532-85761207,,,,2019-11-07,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/232669928/b2
中标,合同,山东财经大学山东财经大学管理决策虚拟仿真实验室建设采购合同公示,,SDGP370000201901601667,"管理决策虚拟仿真实验室建设,计算机网络系统及集成",588727.0,山东财经大学,学校,采购人-81791992,山东省政府采购中心,,山东旭天信息科技有限公司,,588727.0,2019-11-07,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284907165/b2
中标,中标结果,山东财经大学管理决策虚拟仿真实验室建设,,SDGP370000201901601667,"管理决策虚拟仿真实验室建设,UPS设备,白板,投影设备,计算机网络系统集成,黑板,防静电地板,监控系统,电视,投影幕布,无线路由器,KVM切换器,存储服务器,光纤交换机,机柜,防火墙,决策服务器",621000.0,山东财经大学,学校,,,,山东旭天信息科技有限公司,,588727.0,2019-11-07,山东,,,,,https://www.zhiliaobiaoxun.com/content/311369747/b2
中标,中标结果,山东体育学院高尔夫仿真实验室设备采购项目竞争性磋商公告,,SDGP370000201902006396,"高尔夫虚拟仿真设备,高尔夫仿真实验室设备",200000.0,山东体育学院,学校,,山东英大招投标有限公司,,,,,2019-11-05,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/202427224/b2
中标,中标结果,【山东省本级】山东商业职业技术学院虚拟仿真设备采购项目竞争性磋商公告,,SDGP370000201902006363,"虚拟仿真设备,经营虚拟仿真软件",300000.0,山东商业职业技术学院,学校,,山东三木招标有限公司,,,,,2019-11-04,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/216268620/b2
中标,中标结果,1蔗糖转化反应三维虚拟仿真教学软件 2乙酸乙酯皂化反应三维虚拟仿真教学软件(GY201908903)自购结果公示,,GY201908903,"蔗糖转化反应三维虚拟仿真教学软件,乙酸乙酯皂化反应三维虚拟仿真教学软件",19000.0,山东大学,学校,,,,南京宇和政盛软件科技有限公司,,19000.0,2019-11-04,山东,,,,,https://www.zhiliaobiaoxun.com/content/341188386/b2
中标,中标结果,鲁东大学化学与材料科学学院智慧教室、虚拟仿真实验室设备采购中标公告,,SDGP370000201902004864,"智慧教室虚拟仿真实验室设备,计算小集群",210000.0,化学与材料科学学院,学校,采购人-0535-6695483,山东三阳项目管理有限公司,王**-0535-6686585,烟台安卓网络科技有限公司,,210000.0,2019-11-01,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/284771600/b2
中标,中标结果,鲁东大学化学与材料科学学院智慧教室、虚拟仿真实验室设备采购中标公告,,SDGP370000201902004864,智慧教室虚拟仿真实验室设备,797653.0,鲁东大学,学校,采购人-0535-6695483,山东三阳项目管理有限公司,王**-0535-6686585,烟台万通电脑有限公司,,797653.0,2019-11-01,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/328310637/b2
中标,中标结果,山东财经大学金融学院虚拟仿真课程中标公告,,SDGP370000201902005959,虚拟仿真课程项目,369600.0,金融学院,学校,采购人-81791992,山东省鲁成招标有限公司,鲁**-15689739320,深圳智盛信息技术股份有限公司,,369600.0,2019-10-31,山东,,,,,https://www.zhiliaobiaoxun.com/content/284772997/b2
中标,中标结果,山东财经大学经济学院虚拟仿真实训软件中标公告,,SDGP370000201902005507,虚拟仿真实训软件,198800.0,经济学院,学校,采购人-81791992,山东省鲁成招标有限公司,鲁**-15689739320,北京微点智育软件有限公司,,198800.0,2019-10-31,山东,,,,,https://www.zhiliaobiaoxun.com/content/284773013/b2
中标,中标结果,菏泽学院2019年机电工程学院机电及3D虚拟仿真实验室建设项目中标公告,,SDGP370000201902005956,"机电及3D虚拟仿真实验室建设项目,机器人,空调,电脑,桌椅",0.0,菏泽学院,学校,崔**-0530-5668835,山东三木招标有限公司,张**-0531-83110220,"济南科明数码技术股份有限公司
佛山隆深机器人有限公司
济南新耀电子有限公司",,"586000.0
1760000.0
628000.0",2019-10-29,山东,菏泽,,,,https://www.zhiliaobiaoxun.com/content/328330666/b2
中标,中标结果,山东农业工程学院配电网自动化、农机类虚拟仿真软件及评选视频采购项目竞争性磋商公告,,SDGP370000201902006190,"配电网自动化农机类虚拟仿真软件及评选视频,教学平台",230000.0,山东农业工程学院,学校,,山东三木招标有限公司,,,,,2019-10-28,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/202353049/b2
中标,合同,山东第一医科大学腹腔镜虚拟仿真训练系统采购合同公示,,0656-1940E1000397-05,腹腔镜虚拟仿真训练系统,3177400.0,山东第一医科大学,学校,采购人-0538-6229982,青岛市招标中心,代理联系人-0532-85810116,山东福恩国际贸易有限公司,杜**-15318851972,3177400.0,2019-10-25,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284908140/b2
中标,中标结果,【山东省本级】烟台大学虚拟仿真及图书馆设备项目竞争性磋商公告,,SDGP370000201902006068,设备项目,0.0,烟台大学,学校,,山东盛和招标代理有限公司,,,,,2019-10-25,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/215815144/b2
中标,中标结果,山东农业工程学院VR虚拟现实仿真编辑平台采购项目中标公告,,SDGP370000201902005682,"教学平台,VR虚拟现实仿真编辑平台",219700.0,山东农业工程学院,学校,采购人-88912136,山东三木招标有限公司,芦*-0531-82976333,济南之阳网络科技有限公司,,219700.0,2019-10-24,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/328348342/b2
中标,合同,鲁东大学鲁东大学化学与材料科学学院智慧教室、虚拟仿真实验室设备采购采购合同公示,,SDGP370000201902004864,"虚拟仿真实验室设备,智慧教室",70900.0,鲁东大学,学校,采购人-0535-6695483,山东三阳项目管理有限公司,代理联系人-0531-86010212,山东福特家具有限公司,中标人-13305358158,70900.0,2019-10-22,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/284913990/b2
中标,中标结果,山东商业职业技术学院智能制造与服务学院自动化生产线实训室功能扩充验收报告公示,,,"机电控制仿真软件,物联网虚拟现实仿真软件,自动化生产线实训室功能扩充验收",595000.0,山东商业职业技术学院,学校,采购人-86335512,,,北京智联友道科技有限公司,张**-18800146453,595000.0,2019-10-22,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/285028574/b2
中标,中标结果,【山东省本级】山东科技职业学院软件专业职业场景虚拟仿真实训室采购项目中标公告,,,虚拟仿真实训室,0.0,山东科技职业学院,学校,,,,,,,2019-10-21,山东,,,,,https://www.zhiliaobiaoxun.com/content/218508737/b2
中标,中标结果,山东科技职业学院软件专业职业场景虚拟仿真实训室采购项目中标公告,,SDGP370000201902005479,软件专业职业场景虚拟仿真实训室,698800.0,山东科技职业学院,学校,采购人-0536-8187418,山东世纪华都工程咨询有限公司,杨*-18706566010,大连东软电子出版社有限公司,,698800.0,2019-10-21,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/284773306/b2
中标,中标结果,山东财经大学金融学院虚拟仿真课程竞争性磋商公告,,SDGP370000201902005959,虚拟仿真课程,0.0,山东财经大学金融学院,学校,采购人-81791992,山东省鲁成招标有限公司,,,,,2019-10-18,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/201005536/b2
中标,中标结果,山东财经大学经济学院虚拟仿真实训软件竞争性磋商公告,,SDGP370000201902005507,虚拟仿真实训软件,0.0,山东财经大学经济学院,学校,采购人-81791992,山东省鲁成招标有限公司,,,,,2019-10-18,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/202309528/b2
中标,中标结果,山东科技职业学院汽车虚拟仿真实训室采购项目中标公告,,SDGP370000201902005214,汽车虚拟仿真实训室,0.0,山东科技职业学院,学校,采购人-0536-8187418,山东世纪华都工程咨询有限公司,杨*-18706566010,济南中正博远企业管理咨询有限公司,,0.0,2019-10-16,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/250676380/b2
中标,中标结果,青岛农业大学虚拟仿真项目采购（19104）竞争性磋商中标公告,,SDGP370000201902005553,虚拟仿真项目,298000.0,青岛农业大学,学校,郝**-0532-86080484,山东盛和招标代理有限公司,陈*-0532-67737979,北京润尼尔网络科技有限公司,,298000.0,2019-10-15,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284773350/b2
中标,中标结果,齐鲁工业大学齐鲁工业大学虚拟仿真实验平台验收报告公示,,,"虚拟仿真实验平台,双踪示波器,数字式示波器",176500.0,齐鲁工业大学,学校,采购人-0531-89631613,,,河南绿扬电子科技有限公司,张**-18703715977,176500.0,2019-10-14,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/144031920/b2
中标,中标结果,【山东省本级】齐鲁工业大学齐鲁工业大学虚拟仿真实验平台验收报告公开,,SDGP370000201902002422,虚拟仿真实验平台验收报告,0.0,齐鲁工业大学,学校,采购人-0531-89631613,,,河南绿扬电子科技有限公司,张**-18703715977,0.0,2019-10-14,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/285028814/b2
中标,中标结果,山东农业工程学院VR虚拟现实仿真编辑平台采购项目竞争性磋商公告,,SDGP370000201902005682,"教学平台,VR虚拟现实仿真编辑平台",220000.0,山东农业工程学院,学校,,山东三木招标有限公司,,,,,2019-10-13,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/202312108/b2
中标,中标结果,虚拟仿真专用服务器(GY201907612)自购结果公示,,GY201907612,虚拟仿真专用服务器,49000.0,山东大学,学校,,,,北京润尼尔网络科技有限公司,,49000.0,2019-10-10,山东,,,,,https://www.zhiliaobiaoxun.com/content/341191135/b2
中标,中标结果,山东科技大学地科学院设备采购项目中标公告,,SDGP370000201902005121,"走廊实践教学体系虚拟仿真系统,水力学教学仪器,设备",0.0,山东科技大学,学校,,山东三木招标有限公司,张**-0531-83110220,"杭州奔流科技有限公司
北京润尼尔数字科技有限公司",,"43500.0
697800.0",2019-10-10,山东,,,,,https://www.zhiliaobiaoxun.com/content/292604874/b2
中标,中标结果,鲁东大学化学与材料科学学院智慧教室、虚拟仿真实验室设备采购（B包、D包）中标公告,,SDGP370000201902004864,"虚拟仿真实验教学建设,软件,办公设备,智慧教室虚拟仿真实验室设备",0.0,化学与材料科学学院,学校,采购人-0535-6695483,山东三阳项目管理有限公司,王**-0535-6686585,"山东福特家具有限公司
北京欧倍尔软件技术开发有限公司",,"70900.0
798000.0",2019-10-09,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/284774659/b2
中标,中标结果,烟台大学数学与环材学院设备采购项目中标公告,,SDGP370000201902005239,"通用虚拟仿真软件开发引擎,一体机,网络优化系统,工作位,静电纺丝仪,机械臂平台,设备",0.0,烟台大学,学校,采购人-0535-6902287,山东三木招标有限公司,代理联系人-0531-66589933,"青岛鲁芯仪器有限公司
济南精仪达盛科技有限公司
山东英创世纪电子科技有限公司
烟台市秦升仪器设备有限公司
深圳市讯方技术股份有限公司
烟台盈迅数码技术有限公司",,"245000.0
99600.0
389000.0
142000.0
785600.0
559000.0",2019-09-30,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/250676921/b2
中标,合同,山东城市建设职业学院山东城市建设职业学院地隧工程虚拟仿真实训系统开发采购合同公示,,SDGP370000201902004972,虚拟仿真实训系统开发,218000.0,山东城市建设职业学院,学校,采购人-89709795,山东省建设工程招标中心有限公司,邵**-0531-87087190,山东盈建信息技术有限公司,中标人-18611104256,218000.0,2019-09-29,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284909059/b2
中标,合同,山东中医药大学山东中医药大学针推学院虚拟仿真实验室采购项目采购合同公示,,SDGP370000201902002311-3,虚拟仿真实验室,43900.0,山东中医药大学,学校,采购人-89628203,山东三木招标有限公司,王**-0531-83110177,山东世纪装饰工程股份有限公司,,43900.0,2019-09-26,山东,,,,,https://www.zhiliaobiaoxun.com/content/284916741/b2
中标,中标结果,菏泽职业学院电子商务及智慧物流虚拟仿真实训中心采购项目中标公告,,SDGP371700201902000216,"电子商务及智慧物流虚拟仿真实训中心,跨境电商综合实训中心,电子商务新零售综合实训中心,立体仓库实训系统,VRAR电子商务及智慧物流虚拟仿真综合实训中心",0.0,菏泽职业学院,学校,李*-0530-3130283,山东鼎润项目管理有限公司,"冯**-18315400107,李*-0530-5351699","北京金山顶尖科技股份有限公司
济南思成网络科技有限公司",,"1943800.0
1000000.0",2019-09-25,山东,菏泽,,,,https://www.zhiliaobiaoxun.com/content/284382828/b2
中标,中标结果,青岛农业大学虚拟仿真仪器设备采购（1983）中标公告,,SDGP370000201902005113,虚拟仿真仪器设备,385000.0,青岛农业大学,学校,郝**-0532-86080484,青岛市招标中心,王*-13173243617,宙谷（上海）数字科技有限公司,,385000.0,2019-09-24,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/292593295/b2
中标,合同,山东工业职业学院建筑虚拟仿真实训中心及物联网教学资源库建设项目（A包建筑虚拟仿真实训中心建设）采购合同公示,,SDGP370000201902000614,"建筑虚拟仿真实训中心建设,建筑虚拟仿真实训中心及物联网教学资源库建设项目",995000.0,山东工业职业学院,学校,采购人-0533-8407990,山东三木招标有限公司,王**-0531-83110177,山东盈建信息技术有限公司,中标人-18611104256,995000.0,2019-09-24,山东,淄博,,,,https://www.zhiliaobiaoxun.com/content/250677681/b2
中标,合同,青岛农业大学青岛农业大学虚拟仿真实验平台采购项目（1963）采购合同公示,,SDGP370000201902003565,虚拟仿真实验平台,494900.0,青岛农业大学,学校,郝**-0532-86080484,山东正信招标有限责任公司,苏**-0635-2928865,北京润尼尔网络科技有限公司,中标人-13261231198,494900.0,2019-09-24,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284910998/b2
中标,中标结果,山东城市建设职业学院地隧工程虚拟仿真实训系统开发中标公告,,SDGP370000201902004972,地隧工程虚拟仿真实训系统开发,218000.0,山东城市建设职业学院,学校,采购人-89709795,山东省建设工程招标中心有限公司,吕*-15562529550,山东盈建信息技术有限公司,,218000.0,2019-09-24,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/292615953/b2
中标,合同,山东工业职业学院建筑虚拟仿真实训中心及物联网教学资源库建设项目（B包物联网教学资源库建设）采购合同公示,,SDGP370000201902000614-B,建筑虚拟仿真实训中心及物联网教学资源库建设项目,999000.0,山东工业职业学院,学校,采购人-0533-8407990,山东三木招标有限公司,王**-0531-83110177,北京四合天地科技有限公司,李*-13426010443,999000.0,2019-09-24,山东,淄博,,,,https://www.zhiliaobiaoxun.com/content/250678066/b2
中标,中标结果,【烟台市】烟台汽车工程职业学院汽车类教学资源采购中标公告,,SDGP370600201902000623,"虚拟仿真室实训室建设,汽车类教学资源,汽车检测与维修课程资源开发,数字化教学资源开发",0.0,烟台汽车工程职业学院,学校,,海逸恒安项目管理有限公司烟台分公司,,"上海景格科技股份有限公司
南京超星数图信息技术有限公司",,"0.0
0.0",2019-09-24,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/214521625/b2
中标,中标结果,教学信息化平台建设项目中标公告,,SDGP370000201902004625,"VR虚拟仿真设备,实验室家具,VR设计展示系统,数字媒体创意实验室设备,公共智慧教学平台设备,办公家具,家具设备项目,教学信息化平台建设项目",0.0,德州市大学,学校,张*-0534-8985899,山东三木招标有限公司,,"亿维数字技术股份有限公司
济南优拓经贸有限公司
德州帝俊商贸有限公司
济南维澳德电子技术有限公司
德州万创电子科技有限公司",,"0.0
0.0
0.0
0.0
0.0",2019-09-23,山东,德州,,,,https://www.zhiliaobiaoxun.com/content/176987507/b2
中标,中标结果,临沂大学国家级虚拟仿真实验教学采购项目中标公告,,SDGP370000201902005014,虚拟仿真实验教学,246000.0,临沂大学,学校,采购人-0539-7258756,山东三木招标有限公司,郭*-0531-82979333,北京合联益诚科技有限公司,,246000.0,2019-09-20,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/292646593/b2
中标,中标结果,【山东省本级】烟台大学数学与环材学院设备采购项目竞争性磋商公告,,SDGP370000201902005239,"虚拟仿真软件开发引擎,一体机,网络优化系统,工作位,静电纺丝仪,机械臂平台,设备",244000.0,烟台大学,学校,,山东三木招标有限公司,,,,,2019-09-18,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/215844231/b2
中标,中标结果,德州学院教学信息化平台建设项目中标公告,,SDGP370000201902004625,"VR虚拟仿真设备,实验室家具,VR设计展示系统,数字媒体创意实验室设备,公共智慧教学平台设备,办公家具,家具设备项目,教学信息化平台建设项目",0.0,德州学院,学校,赵**-0534-8985899,山东三木招标有限公司,张**-0531-83110220,"亿维数字技术股份有限公司
济南优拓经贸有限公司
德州帝俊商贸有限公司
济南维澳德电子技术有限公司
德州万创电子科技有限公司",,"1095750.0
1158000.0
774380.0
1913600.0
449200.0",2019-09-18,山东,德州,,,,https://www.zhiliaobiaoxun.com/content/284775318/b2
中标,合同,山东职业学院山东职业学院虚拟仿真教学系统采购合同公示,,SDGP370000201902000397,虚拟仿真教学系统,644000.0,山东职业学院,学校,采购人-0531-66772289,山东三阳项目管理有限公司,代理联系人-0531-86010212,兰州容大信息科技有限公司,刘**-13893270559,644000.0,2019-09-17,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284910282/b2
中标,中标结果,青岛农业大学虚拟仿真仪器设备采购（1983）竞争性磋商公告,,SDGP370000201902005113,虚拟仿真仪器设备,400000.0,青岛农业大学,学校,,青岛市招标中心,,,,,2019-09-12,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/202382587/b2
中标,中标结果,山东大学景区旅游产品开发虚拟仿真实验系统成交公告,,SDJXHF20190312-Z173,虚拟仿真实验系统,368000.0,山东大学,学校,,山东大学招标采购管理中心,,上海曼恒数字技术股份有限公司,,368000.0,2019-09-11,山东,,,,,https://www.zhiliaobiaoxun.com/content/312548895/b2
中标,中标结果,山东城市建设职业学院地隧工程虚拟仿真实训系统开发竞争性磋商公告,,SDGP370000201902004972,地隧工程虚拟仿真实训系统开发,220000.0,山东城市建设职业学院,学校,,山东省建设工程招标中心有限公司,,,,,2019-09-11,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/202918760/b2
中标,中标结果,医疗设备评标结果公示公告(1),,0656-1940E1000397/05,"腹腔镜虚拟仿真训练系统,医疗设备",0.0,山东第一医科大学,学校,,青岛市招标中心,,济南东岱科学器材有限公司,,0.0,2019-09-11,山东,,,,,https://www.zhiliaobiaoxun.com/content/227007649/b2
中标,中标结果,枣庄学院中央财政支持地方项目竞争性磋商公告,,SDGP370000201902005055,"集成电路虚拟仿真实验平台,服务器,中央财政支持地方项目,笔记本",660000.0,枣庄学院,学校,,山东正信招标有限责任公司,,,,,2019-09-10,山东,枣庄,,,,https://www.zhiliaobiaoxun.com/content/202340922/b2
中标,中标结果,山东师范大学中支地影视传媒实验设备采购项目中标公告,,SDGP370000201902004660,"全媒体虚拟仿真教学实验平台,影视传媒实验设备,电视摄像实验室设备,编辑实验室,特效实验室设备,新媒体编辑发布实验室",0.0,山东师范大学,学校,采购人-86180857,山东省鲁建工程项目管理有限公司,李**-13583157963,"山东索贝信息系统集成有限公司
济南索思信息技术有限公司",,"255800.0
737000.0",2019-09-04,山东,,,,,https://www.zhiliaobiaoxun.com/content/284776420/b2
中标,中标结果,山东财经大学燕山学院虚拟仿真跨专业平台项目成交公告,,SDXL-07-2019-0819,虚拟仿真跨专业平台项目,1180000.0,山东财经大学,学校,刘**-0634-5786612,山东兴联项目管理有限公司,邹*-0531-88588025,济南思成网络科技有限公司,,1180000.0,2019-09-02,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/292605760/b2
中标,合同,莱芜职业技术学院医护系虚拟仿真实验室采购项目合同公示,,SDGP371200201802000100,虚拟仿真实验室,819800.0,莱芜职业技术学院,学校,任*-0634-6268072,山东金十工程项目管理咨询有限公司,任**-0634-6116366,山东数字人科技股份有限公司,中标人-15966678567,819800.0,2019-09-02,山东,莱芜,,,,https://www.zhiliaobiaoxun.com/content/294495003/b2
中标,中标结果,山东大学景区旅游产品开发虚拟仿真实验系统参考单一来源公示,,,"虚拟仿真实验教学项目,虚拟仿真实验系统,VR实验室项目,VR在线创作平台及VR整体解决方案",380000.0,山东大学,学校,鲁**-0531-88363689,山东大学资产与实验室管理部,,"上海曼恒数字技术股份有限公司
上海曼恒数字股份有限公司",,"0.0
0.0",2019-08-29,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/312546030/b2
中标,中标结果,山东师范大学中支地影视传媒实验设备采购项目竞争性磋商公告,,SDGP370000201902004660,"全媒体虚拟仿真教学实验平台,影视传媒实验设备,电视摄像实验室设备,编辑实验室,特效实验室设备,新媒体编辑发布实验室",1000000.0,山东师范大学,学校,,山东省鲁建工程项目管理有限公司,,,,,2019-08-22,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/202917814/b2
中标,中标结果,青岛理工大学新旧动能转换专业群及高水平应用型大学建设项目中标公告,,SDGP370000201902004152,"实验室安全虚拟仿真软件,电子肺活量测试仪,虚拟现实人机功效仿真系统,软件升级及工程造价软件,电动汽车自动驾驶开发测试平台,人机交互数据采集设备,事故后果模拟软件,沙盘模拟训练系统,安全帽下颏带强度侧向刚性试验仪,施工安全VR交互仿真实训套装,新旧动能转换专业群及高水平应用型大学建设项目",0.0,青岛理工大学,学校,,山东三木招标有限公司,代理联系人-0531-66589933,"广联达科技股份有限公司
青岛鼎源电子科技发展有限公司
青岛晶泰工贸有限公司
山东惠君晨皓信息科技有限公司
青岛光线电子科技有限公司
北京现代中欧软件开发有限公司
青岛湛蓝仪器有限公司
天津英创汇智汽车技术有限公司
青岛北方博雅电子科技有限公司",,"148900.0
1115000.0
476600.0
746800.0
398000.0
1076000.0
383000.0
2045800.0
260000.0",2019-08-21,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/292639378/b2
中标,中标结果,潍坊医学院思政课虚拟仿真实践教学中心装修改造项目中标公告,,SDGP370000201902003921,"虚拟仿真实践教学中心装修改造,装修改造项目",379800.0,潍坊医学院,学校,采购人-0536-8462257,潍坊市工程建设监理有限责任公司,代理联系人-0536-8869175,山东瑞高建筑科技工程有限公司,,379800.0,2019-08-14,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/284778671/b2
中标,合同,山东女子学院山东女子学院《连锁经营管理》虚拟仿真实验项目采购合同公示,,SDGP370000201902002959,虚拟仿真实验项目,199700.0,山东女子学院,学校,采购人-86526851,山东三木招标有限公司,王**-0531-83110177,杭州万维镜像科技有限公司,中标人-13306520768,199700.0,2019-08-12,山东,,,,,https://www.zhiliaobiaoxun.com/content/284911726/b2
中标,中标结果,中国海洋大学国家级实验教学示范中心虚拟仿真实验系统采购项目成交公告,,HYHAQD2019-0261,虚拟仿真实验系统,580000.0,中国海洋大学,学校,崔**-0532-66781979,海逸恒安项目管理有限公司,安**-0532-85761207,北京欧倍尔软件技术开发有限公司,,580000.0,2019-08-12,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/200400656/b2
